year,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,state,ICPSRSTI,ICPSRCTYI,ICPSRFIP,STATE,COUNTY,PID,longitude,latitude,GISJOIN,GISJOIN2,area,SHAPE_LEN,border,longitude_miles,distance,distance_1820,census_pop,urban_census_pop,rural_census_pop,enslaved,slavery_legal,area_sq_miles,ruralpopden,urbanpopden
1790,Gloucester,510,0730,40,730,GLOUCESTER,Virginia,40,730,0,510,0730,232,1698554.5591064,166832.33677493,G5100730,5100730,803620904.53,559044.896179,0,1055.432871472103,-159.77699767236606,-126.40963294277805,13498,0,13498,7063,1,310.27976588886577,43.50267559772053,0
1790,Shenandoah,510,1710,40,1710,SHENANDOAH,Virginia,40,1710,0,510,1710,275,1497175.10677351,284305.69961013,G5101710,5101710,2230089053.35,250043.458605,0,930.3014810839137,-64.04365220972463,-64.04365220972463,10510,0,10510,512,1,861.0421972403145,12.206138135488716,0
1790,Philadelphia,420,1010,14,1010,PHILADELPHIA,Pennsylvania,14,1010,0,420,1010,80,1751285.62279412,474394.06476217,G4201010,4201010,352680036.054,185782.813586,1,1088.1984353836842,3.115850297790766,20.812176937077396,54388,44096,10292,373,0,136.170523195277,75.5817026952348,323.8292617614723
1790,York,420,1330,14,1330,YORK,Pennsylvania,14,1330,0,420,1330,83,1607167.25917668,431264.70265857,G4201330,4201330,3708274810.56,297725.836988,1,998.6474359594218,12.663379612374744,12.663379612374744,37535,0,37535,503,0,1431.7729088257954,26.215749556808316,0
1790,Franklin,510,0670,40,670,FRANKLIN,Virginia,40,670,0,510,0670,230,1414543.38862543,63605.46493835,G5100670,5100670,1817399649.57,222119.036395,0,878.9565118616218,-166.9089602385971,-166.9089602385971,6842,0,6842,1073,1,701.7019276332616,9.750578886218925,0
1790,Wake,370,1830,47,1830,WAKE,North Carolina,47,1830,0,370,1830,153,1544112.87717394,-48471.76833665,G3701830,3701830,2443285688.72,205581.256668,0,959.4672594385911,-271.82267380012115,-271.82267380012115,10198,0,10198,2472,1,943.3578783506583,10.810319428115564,0
1790,Chatham,370,0370,47,370,CHATHAM,North Carolina,47,370,0,370,0370,111,1494204.8022663,-69662.16362284,G3700370,3700370,2158850649.97,199411.638228,0,928.4558194309607,-254.62710857702837,-254.62710857702837,9161,0,9161,1558,1,833.536895924179,10.990515290679241,0
1790,Southwest Territory,465,0000,NA,NA,NA,Southwest Territory,0,0,0,465,0000,194,865078.87796293,-139468.12867305,G4650000,4650000,109977590790,2111824.76912,0,537.5350937791609,-139.03056652100858,-139.03056652100858,NA,NA,NA,NA,1,42462.58519531681,NA,NA
1790,Lunenburg,510,1110,40,1110,LUNENBURG,Virginia,40,1110,0,510,1110,250,1557711.37823193,83916.93570404,G5101110,5101110,1119857463.21,168612.89282,0,967.9169762536351,-193.34130583153205,-193.34130583153205,8959,0,8959,4332,1,432.3793838052486,20.720229353107396,0
1790,Culpeper,510,0470,40,470,CULPEPER,Virginia,40,470,0,510,0470,222,1535323.20304009,258815.28542365,G5100470,5100470,2514598658.21,304519.920681,0,954.005609142663,-83.9588026460814,-83.9588026460814,22105,0,22105,8226,1,970.891969802819,22.767723585652238,0
1790,Moore,370,1250,47,1250,MOORE,North Carolina,47,1250,0,370,1250,134,1485771.32422794,-111719.99476884,G3701250,3701250,2220760581.02,214675.966143,0,923.2154991275576,-268.22193786899044,-268.22193786899044,3870,0,3870,371,1,857.4404539377981,4.513432952955522,0
1790,Madison (old),510,1131,51,1510,MADISON,Virginia,51,1510,0,510,1131,251,1056369.99819608,58799.90623616,G5101131,5101131,5442232652.51,582019.147316,0,656.3978852228486,-84.88246912720189,-84.88246912720189,5772,0,5772,737,1,2101.2577744242917,2.746926184047756,0
1790,Tyrrell,370,1770,47,1770,TYRRELL,North Carolina,47,1770,0,370,1770,152,1754921.84447504,-5342.21554009,G3701770,3701770,2565109044.55,557656.26811,0,1090.4578787847968,-271.6700861841614,-220.60884077253073,4826,0,4826,1156,1,990.3941389975059,4.872807511648808,0
1790,Franklin,420,0550,14,550,FRANKLIN,Pennsylvania,14,550,0,420,0550,185,1539324.18543943,420947.26529539,G4200550,4200550,1957594148.76,212791.708842,1,956.4917043462615,14.578568784291841,14.578568784291841,15662,0,15662,326,0,755.8313263862977,20.721554470203728,0
1790,Frederick,240,0210,52,190,FREDERICK,Maryland,52,190,0,240,0210,28,1581596.49075405,381302.57530266,G2400210,2400210,2345884808.61,210170.285728,1,982.7584970982275,-14.60088460415177,-14.60088460415177,30791,0,30791,3641,1,905.7511882962534,33.99498714201948,0
1790,Indian Lands,130,1535,NA,NA,Indian Lands,Georgia,0,0,0,130,1535,17,892603.77753919,-433863.48381058,G1301535,1301535,258095168426,3426563.34177,0,554.6382734450746,-293.1718136507146,-293.1718136507146,NA,NA,NA,NA,1,99651.10163865471,NA,NA
1790,Liberty,130,1790,44,1790,LIBERTY,Georgia,44,1790,0,130,1790,166,1351959.68621429,-538012.02412266,G1301790,1301790,4376647696.91,980506.418295,0,840.0688020797853,-463.9103166910101,-463.9103166910101,5355,0,5355,4025,1,1689.833122956775,3.1689519676535407,0
1790,Hancock,250,0153,2,90,HANCOCK,Massachusetts,2,90,0,250,0153,44,2097703.97945437,1230349.26989588,G2500153,2500153,32737724755.6,3142848.61483,0,1303.452822674562,233.57025056646933,537.2088702529325,9542,0,9542,0,0,12640.106193905624,0.7548987210725047,0
1790,Brunswick,370,0190,47,190,BRUNSWICK,North Carolina,47,190,0,370,0190,106,1604823.98734275,-229486.08113778,G3700190,3700190,3443869288.31,555935.743874,0,997.1913943462366,-372.27538561738356,-372.27538561738356,3070,0,3070,1511,1,1329.6853659545277,2.30881686645936,0
1790,Somerset,240,0390,52,350,SOMERSET,Maryland,52,350,0,240,0390,34,1743574.80651594,267627.04690829,G2400390,2400390,1431079262.18,853366.97409,0,1083.4071562797885,-104.37352650883636,-58.035815941582264,15610,0,15610,7070,1,552.5427921730287,28.251205555698807,0
1790,Dinwiddie,510,0530,40,530,DINWIDDIE,Virginia,40,530,0,510,0530,224,1607882.14489803,108614.21306091,G5100530,5100530,1336502607.69,171520.137691,0,999.0916453524106,-184.02289027595938,-184.02289027595938,13934,2828,11106,7334,1,516.0265417267167,21.5221487693973,5.4803382603867785
1790,Cumberland,370,0510,47,510,CUMBERLAND,North Carolina,47,510,0,370,0510,114,1533302.55170727,-120669.25521845,G3700510,3700510,3891404423.98,304885.683837,0,952.7500346148928,-293.66840754611354,-293.66840754611354,8730,0,8730,2180,1,1502.479647860301,5.810394844570771,0
1790,Mercer (old),510,1177,51,1670,MERCER,Virginia,51,1670,0,510,1177,254,967900.94431134,94177.73468771,G5101177,5101177,1480093618.18,271173.919741,0,601.4257637343787,-54.21821271126763,-54.21821271126763,7091,0,7091,1339,1,571.4673408241966,12.408408133652978,0
1790,Pendleton,450,0755,48,755,PENDLETON,South Carolina,48,755,0,450,0755,196,1196625.7084248,-231445.86089394,G4500755,4500755,4800111468.24,359638.517332,0,743.5487431057624,-258.8099009234366,-258.8099009234366,9568,0,9568,834,1,1853.3333991318127,5.162589744771283,0
1790,Union,450,0870,48,870,UNION,South Carolina,48,870,0,450,0870,200,1302051.10726413,-210670.64798944,G4500870,4500870,1631483932.88,207987.233304,0,809.0570488746532,-260.29229126892704,-260.29229126892704,7693,0,7693,1215,1,629.9194681122868,12.212672237379838,0
1790,Jones,370,1030,47,1030,JONES,North Carolina,47,1030,0,370,1030,129,1676236.33287546,-112427.19393386,G3701030,3701030,1234143768.6,214806.115729,0,1041.5649686303611,-326.96092413135227,-294.8048429173933,4796,0,4796,1655,1,476.5055730081687,10.064939995817808,0
1790,James City,510,0950,40,950,JAMES CITY,Virginia,40,950,0,510,0950,242,1675920.95743561,150205.89198239,G5100950,5100950,403535919.158,157232.558871,0,1041.3690034172992,-167.00176685516453,-142.23766667852126,4070,0,4070,2405,1,155.8060894363137,26.12221393094926,0
1790,Grafton,330,0090,4,90,GRAFTON,New Hampshire,4,90,0,330,0090,53,1925223.17877747,1009307.24221929,G3300090,3300090,10222171000.9,682345.642206,0,1196.2782219199064,87.39452097517311,369.4785525796187,13468,0,13468,21,0,3946.8022884374836,3.412382738161405,0
1790,Plymouth,250,0230,3,230,PLYMOUTH,Massachusetts,3,230,0,250,0230,47,2049901.85803134,770690.02488312,G2500230,2500230,1726883117.1,373461.544728,0,1273.7499614944597,68.21996666236868,281.87474419492554,29512,4526,24986,0,0,666.7532990628172,37.47413028944905,6.788117893622285
1790,Montgomery,420,0910,14,910,MONTGOMERY,Pennsylvania,14,910,0,420,0910,77,1727245.55662697,492046.76164172,G4200910,4200910,1262498795.63,197274.457858,0,1073.2606308079378,21.37787211080689,27.175369916614336,22918,0,22918,113,0,487.4535101499812,47.01576565311535,0
1790,Robeson,370,1550,47,1550,ROBESON,North Carolina,47,1550,0,370,1550,145,1526286.91866539,-180334.27540319,G3701550,3701550,2829165775.68,277353.62601,0,948.3907223473601,-316.31469283639603,-316.31469283639603,5343,0,5343,533,1,1092.347012864461,4.8913027976238554,0
1790,Cumberland,420,0410,14,410,CUMBERLAND,Pennsylvania,14,410,0,420,0410,163,1569067.73392856,466916.45133019,G4200410,4200410,2866876209.16,281723.206203,0,974.9734885323212,39.09923045637588,39.09923045637588,18208,0,18208,223,0,1106.9070926306604,16.449438368605186,0
1790,Frederick,510,0690,40,690,FREDERICK,Virginia,40,690,0,510,0690,231,1517246.97798441,326998.90805381,G5100690,5100690,1835083140.22,253380.102232,0,942.7735636286649,-40.25629954878588,-40.25629954878588,19681,0,19681,4250,1,708.5295615437918,27.777246099820754,0
1790,Washington,420,1250,14,1250,WASHINGTON,Pennsylvania,14,1250,0,420,1250,81,1325776.97983112,398263.04692891,G4201250,4201250,3856588741.62,332440.914011,1,823.7996225984749,14.362832260743213,14.362832260743213,23892,0,23892,263,0,1489.0372377499768,16.045266964647723,0
1790,York,250,0275,2,310,YORK,Massachusetts,2,310,0,250,0275,51,1984821.29055861,1010269.1613577,G2500275,2500275,6883460912.8,801436.834653,0,1233.3107716924474,124.02817862676761,383.6689002568336,29078,0,29078,0,0,2657.7191166746343,10.940960546794988,0
1790,Erie Triangle (No Data),420,0495,NA,NA,Erie Triangle (No Data),Pennsylvania,0,0,0,420,0495,71,1308795.12550631,624428.80333894,G4200495,4200495,866481155.654,217706.86308,1,813.247587530267,11.916878464069582,104.34803408872747,NA,NA,NA,NA,0,334.5502445343624,NA,NA
1790,Richmond,130,2450,44,2450,RICHMOND,Georgia,44,2450,0,130,2450,18,1257632.3450545,-365308.5214253,G1302450,1302450,3107733770.68,364480.988644,0,781.4565096427489,-346.3653945810881,-346.3653945810881,11317,0,11317,4116,1,1199.9027170348022,9.431597944845523,0
1790,Hillsborough,330,0110,4,110,HILLSBOROUGH,New Hampshire,4,110,0,330,0110,54,1942528.19374428,871742.85014448,G3300110,3300110,3515671187.19,315703.400058,0,1207.031059701518,75.71487939543925,294.58801672149605,32883,0,32883,0,0,1357.4082340995421,24.224841999587138,0
1790,Halifax,510,0830,40,830,HALIFAX,Virginia,40,830,0,510,0830,175,1500910.1182227,52951.87866424,G5100830,5100830,2148570547.54,249900.231177,0,932.622309601117,-205.84664214344693,-205.84664214344693,14722,0,14722,5565,1,829.5677261859187,17.746592032560073,0
1790,Washington,440,0090,5,90,WASHINGTON,Rhode Island,5,90,0,440,0090,86,1998210.15321446,703472.42951931,G4400090,4400090,882801827.851,181717.985054,0,1241.6302252436149,17.686348315935284,229.6520895898715,18323,0,18323,344,0,340.85169129848776,53.756517769349536,0
1790,Bertie,370,0150,47,150,BERTIE,North Carolina,47,150,0,370,0150,104,1686514.26871815,8713.55691091,G3700150,3700150,1833032307.5,265645.013898,0,1047.9513818786722,-254.4049652693323,-220.56608767514612,12462,0,12462,5121,1,707.7377306037903,17.60821765058128,0
1790,New York,360,0610,13,610,NEW YORK,New York,13,610,0,360,0610,289,1827758.80460523,580081.65103884,G3600610,3600610,58741888.9201,89825.9054638,0,1135.716667539836,-21.504820745712887,-101.86791397535214,33111,33131,-20,2373,1,22.680370108911195,-0.8818198249834526,1460.7786310763383
1790,Isle Of Wight,510,0930,40,930,ISLE OF WIGHT,Virginia,40,930,0,510,0930,191,1689962.82818813,103680.00087765,G5100930,5100930,830480871.534,213399.373429,0,1050.094217388035,-197.0976112228941,-164.28551837065896,9028,0,9028,3867,1,320.65045712748906,28.155269388593172,0
1790,Indian Lands,370,0955,NA,NA,Indian Lands,North Carolina,0,0,0,370,0955,126,1143703.37316055,-162691.70391011,G3700955,3700955,11025531616.3,536786.07387,0,710.6643285466314,-215.25198929322406,-215.25198929322406,NA,NA,NA,NA,1,4256.981556131411,NA,NA
1790,Cumberland,250,0055,2,50,CUMBERLAND,Massachusetts,2,50,0,250,0055,168,2000565.33844538,1067946.95184602,G2500055,2500055,9814998055.87,1392945.57169,0,1243.0936694984914,141.7841266793347,420.41004745106346,25530,0,25530,0,0,3789.5919354613166,6.73687310792004,0
1790,Mecklenburg,510,1170,40,1170,MECKLENBURG,Virginia,40,1170,0,510,1170,253,1552603.84626129,52650.45920025,G5101170,5101170,1759359141,226738.482979,0,964.7433030236481,-211.84449043873224,-211.84449043873224,14733,0,14733,6762,1,679.2923619914833,21.688746737571467,0
1790,Rutland,500,0210,6,210,RUTLAND,Vermont,6,210,0,500,0210,206,1826201.42291014,904975.66757832,G5000210,5000210,2528504313,260427.614144,1,1134.7489554191893,10.165700365972768,290.38247630099755,15590,0,15590,0,0,976.260973133184,15.969090672513415,0
1790,Fauquier,510,0610,40,610,FAUQUIER,Virginia,40,610,0,510,0610,228,1556877.51838681,288257.893836,G5100610,5100610,1687167645.37,227598.216727,0,967.398839767514,-68.47993561004351,-68.47993561004351,17892,0,17892,6642,1,651.4190697003327,27.466190095157515,0
1790,Surry,510,1810,40,1810,SURRY,Virginia,40,1810,0,510,1810,178,1670118.86775392,124594.52295041,G5101810,5101810,729321140.486,160017.465431,0,1037.7637520343194,-181.85475705262715,-157.87191069835683,6227,0,6227,3097,1,281.592466612283,22.113517719114935,0
1790,Dutchess,360,0270,13,270,DUTCHESS,New York,13,270,0,360,0270,285,1822307.22091194,683495.18215135,G3600270,3600270,2776362187.28,250750.017792,1,1132.329210480755,-11.68058561930656,-157.327074883622,45276,0,45276,1864,1,1071.9594334044343,42.23667294592298,0
1790,Henry,510,0890,40,890,HENRY,Virginia,40,890,0,510,0890,241,1398120.7769635,24751.73994309,G5100890,5100890,2453878828.95,292041.355713,0,868.7519740735977,-171.3978981902272,-171.3978981902272,8479,0,8479,1551,1,947.4479126592041,8.949304639029677,0
1790,Middlesex,090,0070,1,70,MIDDLESEX,Connecticut,1,70,0,090,0070,165,1926154.52083003,683289.13367034,G0900070,0900070,932500428.697,199607.085852,1,1196.8569310414864,18.8715805199987,190.01057257591106,18828,0,18828,192,0,360.0404283616678,52.29412731696591,0
1790,Currituck,370,0530,47,530,CURRITUCK,North Carolina,47,530,0,370,0530,115,1776025.96754508,46469.41825824,G3700530,3700530,928194956.002,1351981.36011,0,1103.5713728979508,-242.94474861462257,-187.48803617260438,5220,0,5220,1103,1,358.3780760605827,14.565623146873458,0
1790,Fairfield,090,0010,1,10,FAIRFIELD,Connecticut,1,10,0,090,0010,1,1861788.50503769,645291.71590303,G0900010,0900010,1673889466.31,411293.875529,1,1156.861743069033,6.296314422897914,147.26013864324187,36290,0,36290,799,0,646.2923361037537,56.15106039904227,0
1790,Granville,370,0770,47,770,GRANVILLE,North Carolina,47,770,0,370,0770,121,1539883.99865273,7755.24765089,G3700770,3700770,1942457933.1,193566.214316,0,956.8395561500399,-237.82830297780092,-237.82830297780092,10982,0,10982,4163,1,749.9872008478078,14.642916555890048,0
1790,Anson,370,0070,47,70,ANSON,North Carolina,47,70,0,370,0070,102,1423262.38062052,-163331.25097949,G3700070,3700070,2138698859.82,219009.725031,0,884.3742423127187,-267.7030798381029,-267.7030798381029,5235,0,5235,829,1,825.7562462487697,6.339643234648799,0
1790,Burlington,340,0050,12,50,BURLINGTON,New Jersey,12,50,0,340,0050,57,1794690.64268195,468988.62850609,G3400050,3400050,2348529606.99,384720.573007,1,1115.1690643404704,-18.11839295178647,-41.02492077446789,18095,0,18095,227,1,906.7723506596809,19.95539452304187,0
1790,Abbeville,450,0010,48,10,ABBEVILLE,South Carolina,48,10,0,450,0010,87,1242307.21436506,-283841.6629906,G4500010,4500010,2528537573.96,216672.000411,0,771.9339149150585,-294.85892664024004,-294.85892664024004,9197,0,9197,1665,1,976.2738152616353,9.420512827679662,0
1790,Norfolk,510,1290,40,1290,NORFOLK,Virginia,40,1290,0,510,1290,260,1730644.27115317,91703.93435258,G5101290,5101290,1100563559.63,336150.087153,0,1075.372494105157,-209.55415949235575,-163.56256385896222,14524,2959,11565,5345,1,424.92996598630083,27.216249560457783,6.963500427963215
1790,Caroline,510,0330,40,330,CAROLINE,Virginia,40,330,0,510,0330,219,1611421.70050373,217725.6381599,G5100330,5100330,1395710281.21,229745.767483,0,1001.2910232391148,-117.89942794263739,-117.89942794263739,17489,0,17489,10292,1,538.8867522750651,32.453943108018834,0
1790,Montgomery,240,0310,52,290,MONTGOMERY,Maryland,52,290,0,240,0310,30,1599833.98157725,341355.43039278,G2400310,2400310,1364690298.44,184455.870021,0,994.0907485144568,-41.15529870325629,-41.15529870325629,18003,0,18003,6030,1,526.9098699696186,34.16713374725367,0
1790,Litchfield,090,0050,1,50,LITCHFIELD,Connecticut,1,50,0,090,0050,3,1860714.86956156,704199.94792113,G0900050,0900050,2656160553.17,236932.296583,1,1156.1946169132018,14.059618821913823,178.7352744512843,38635,0,38635,203,0,1025.549323014234,37.67249329992856,0
1790,Baltimore,240,0050,52,50,BALTIMORE,Maryland,52,50,0,240,0050,22,1632826.12557135,386325.26629596,G2400050,2400050,2302696521.36,484225.639353,1,1014.5911163625366,-17.921863103688956,-17.921863103688956,25434,0,25434,5877,1,889.0760973652773,28.6072250456087,0
1790,Territory outline (No Population),385,0000,NA,NA,Territory outline (No Population),Northwest Territory,0,0,0,385,0000,157,691348.29494564,604153.01611933,G3850000,3850000,711109632636,13268056.4306,1,429.58391428162037,280.71216588438824,254.48154680321446,NA,NA,NA,NA,0,274560.9641210853,NA,NA
1790,Windham,090,0150,1,150,WINDHAM,Connecticut,1,150,0,090,0150,7,1956879.14263953,728767.4677245,G0900150,0900150,1790216082.13,237143.025565,0,1215.9483259262965,33.80410287444653,223.98997695604905,28881,0,28881,184,0,691.2062935677935,41.783473716544435,0
1790,Charles,240,0170,52,150,CHARLES,Maryland,52,150,0,240,0170,26,1631206.97539096,276567.18654601,G2400170,2400170,1200018503.81,323399.127421,0,1013.5850230845363,-84.45769931105235,-84.45769931105235,20613,0,20613,10085,1,463.3297346119172,44.488834754508794,0
1790,Morris,340,0270,12,270,MORRIS,New Jersey,12,270,0,340,0270,64,1778616.32813903,578385.28449246,G3400270,3400270,1246520576.67,220698.692288,0,1105.180948348538,-26.304167956152376,-86.65019300598034,16216,0,16216,636,1,481.28428531986134,33.6931840382506,0
1790,Washington,130,3030,44,3030,WASHINGTON,Georgia,44,3030,0,130,3030,19,1254744.1077979,-460140.92958583,G1303030,1303030,9867459936.44,651566.574577,0,779.661842215151,-404.2395516759506,-404.2395516759506,4552,0,4552,694,1,3809.8475807905893,1.1947984541301269,0
